device_id,gender_id,app_name,minutes,Publisher
B-52-24092,1.0,Facebook (Mobile App),2703.5316,Facebook
B-52-31578,2.0,Facebook (Mobile App),2706.7446,Facebook
B-52-2869,1.0,Facebook (Mobile App),2709.4284,Facebook
B-52-41382,1.0,Facebook (Mobile App),271.026,Facebook
B-52-3762,1.0,Facebook (Mobile App),271.1016,Facebook
B-52-18354,2.0,Facebook (Mobile App),2711.6586,Facebook
B-52-39691,1.0,Facebook (Mobile App),2712.15,Facebook
B-52-52630,2.0,Facebook (Mobile App),2713.3974,Facebook
B-52-20501,2.0,Facebook (Mobile App),2714.985,Facebook
B-52-30267,1.0,Facebook (Mobile App),272.8026,Facebook
B-52-36024,2.0,Facebook (Mobile App),2728.3662,Facebook
B-52-39976,2.0,Facebook (Mobile App),2734.7166,Facebook
B-52-42978,2.0,Facebook (Mobile App),2736.4932,Facebook
B-52-48887,2.0,Facebook (Mobile App),2740.6512,Facebook
B-52-44802,1.0,Facebook (Mobile App),2741.2182,Facebook
B-52-988,2.0,Facebook (Mobile App),2741.823,Facebook
B-52-36081,2.0,Facebook (Mobile App),2743.0704,Facebook
B-52-5282,1.0,Facebook (Mobile App),2744.1288,Facebook
B-52-34447,,Facebook (Mobile App),2744.28,Facebook
B-52-36632,2.0,Facebook (Mobile App),2750.5170000000003,Facebook
B-52-40527,2.0,Facebook (Mobile App),2754.297,Facebook
B-52-20843,2.0,Facebook (Mobile App),2755.809,Facebook
B-52-8607,1.0,Facebook (Mobile App),2756.187,Facebook
B-52-38209,2.0,Facebook (Mobile App),2764.4274,Facebook
B-52-27208,1.0,Facebook (Mobile App),2764.6542,Facebook
B-52-3439,2.0,Facebook (Mobile App),2767.7538,Facebook
B-52-228,2.0,Facebook (Mobile App),2768.5854,Facebook
B-52-969,2.0,Facebook (Mobile App),2773.5372,Facebook
B-52-37088,1.0,Facebook (Mobile App),278.8884,Facebook
B-52-46512,1.0,Facebook (Mobile App),2782.08,Facebook
B-52-29906,2.0,Facebook (Mobile App),279.8334,Facebook
B-52-1691,1.0,Facebook (Mobile App),279.8712,Facebook
B-52-9861,2.0,Facebook (Mobile App),2793.3444,Facebook
B-52-11913,1.0,Facebook (Mobile App),2793.7224,Facebook
B-52-35150,2.0,Facebook (Mobile App),2794.743,Facebook
B-52-12350,2.0,Facebook (Mobile App),2796.3684,Facebook
B-52-16302,1.0,Facebook (Mobile App),2799.2034,Facebook
B-52-9671,1.0,Facebook (Mobile App),28.1232,Facebook
B-52-41743,1.0,Facebook (Mobile App),280.1358,Facebook
B-52-15751,1.0,Facebook (Mobile App),2801.547,Facebook
B-52-12141,1.0,Facebook (Mobile App),2802.9834,Facebook
B-52-10355,1.0,Facebook (Mobile App),2805.6672,Facebook
B-52-51490,2.0,Facebook (Mobile App),281.9502,Facebook
B-52-21052,2.0,Facebook (Mobile App),2813.9454,Facebook
B-52-46265,1.0,Facebook (Mobile App),2821.9212,Facebook
B-52-6213,1.0,Facebook (Mobile App),2824.1136,Facebook
B-52-30381,2.0,Facebook (Mobile App),2825.928,Facebook
B-52-12521,2.0,Facebook (Mobile App),2834.1684,Facebook
B-52-31407,2.0,Facebook (Mobile App),2837.9106,Facebook
B-52-2375,1.0,Facebook (Mobile App),2839.6116,Facebook
B-52-2489,,Facebook (Mobile App),2843.2404,Facebook
B-52-22401,1.0,Facebook (Mobile App),2844.261,Facebook
B-52-50198,1.0,Facebook (Mobile App),2845.3572,Facebook
B-52-37468,1.0,Facebook (Mobile App),285.579,Facebook
B-52-33212,2.0,Facebook (Mobile App),2850.1956,Facebook
B-52-44745,1.0,Facebook (Mobile App),2853.4464,Facebook
B-52-34371,2.0,Facebook (Mobile App),2854.9206,Facebook
B-52-15409,1.0,Facebook (Mobile App),2866.2228,Facebook
B-52-30210,2.0,Facebook (Mobile App),2881.1916,Facebook
B-52-2603,2.0,Facebook (Mobile App),289.4346,Facebook
B-52-14041,2.0,Facebook (Mobile App),2892.2292,Facebook
B-52-26410,1.0,Facebook (Mobile App),2892.4559999999997,Facebook
B-52-15865,2.0,Facebook (Mobile App),2899.827,Facebook
B-52-28937,2.0,Facebook (Mobile App),29.4462,Facebook
B-52-42902,2.0,Facebook (Mobile App),2901.7548,Facebook
B-52-33041,1.0,Facebook (Mobile App),2905.875,Facebook
B-52-26961,2.0,Facebook (Mobile App),291.1356,Facebook
B-52-29545,1.0,Facebook (Mobile App),291.4758,Facebook
B-52-25821,2.0,Facebook (Mobile App),2911.5828,Facebook
B-52-28538,2.0,Facebook (Mobile App),2913.6618,Facebook
B-52-5111,2.0,Facebook (Mobile App),292.0806,Facebook
B-52-38703,1.0,Facebook (Mobile App),293.8572,Facebook
B-52-25346,2.0,Facebook (Mobile App),2933.3556,Facebook
B-52-17936,2.0,Facebook (Mobile App),2934.4518,Facebook
B-52-38285,2.0,Facebook (Mobile App),2934.8676,Facebook
B-52-31274,2.0,Facebook (Mobile App),2945.0358,Facebook
B-52-32357,2.0,Facebook (Mobile App),2945.4894,Facebook
B-52-48925,2.0,Facebook (Mobile App),2947.1904,Facebook
B-52-23959,2.0,Facebook (Mobile App),295.974,Facebook
B-52-15010,1.0,Facebook (Mobile App),2953.7298,Facebook
B-52-27664,2.0,Facebook (Mobile App),2953.9188,Facebook
B-52-22344,1.0,Facebook (Mobile App),2954.1456,Facebook
B-52-20311,2.0,Facebook (Mobile App),2956.1868,Facebook
B-52-32167,,Facebook (Mobile App),2956.7538,Facebook
B-52-48982,2.0,Facebook (Mobile App),2958.5304,Facebook
B-52-209,1.0,Facebook (Mobile App),2958.8706,Facebook
B-52-51053,2.0,Facebook (Mobile App),2962.8774,Facebook
B-52-46531,2.0,Facebook (Mobile App),2969.0766,Facebook
B-52-44707,1.0,Facebook (Mobile App),2977.1279999999997,Facebook
B-52-34390,1.0,Facebook (Mobile App),2977.2036,Facebook
B-52-44859,2.0,Facebook (Mobile App),298.3932,Facebook
B-52-4161,1.0,Facebook (Mobile App),2984.1588,Facebook
B-52-48013,2.0,Facebook (Mobile App),2984.9904,Facebook
B-52-15162,1.0,Facebook (Mobile App),2989.0728,Facebook
B-52-9576,2.0,Facebook (Mobile App),3.4398,Facebook
B-52-40565,2.0,Facebook (Mobile App),30.618000000000002,Facebook
B-52-8113,2.0,Facebook (Mobile App),30.7692,Facebook
B-52-32718,1.0,Facebook (Mobile App),3012.3198,Facebook
B-52-39254,2.0,Facebook (Mobile App),3023.6220000000003,Facebook
B-52-33060,2.0,Facebook (Mobile App),3025.3608,Facebook
B-52-50483,1.0,Facebook (Mobile App),3033.0342,Facebook
B-52-46987,2.0,Facebook (Mobile App),3033.3744,Facebook
B-52-12179,1.0,Facebook (Mobile App),3036.2094,Facebook
B-52-31977,2.0,Facebook (Mobile App),3036.9276,Facebook
B-52-20387,2.0,Facebook (Mobile App),3043.5048,Facebook
B-52-12635,1.0,Facebook (Mobile App),3044.2986,Facebook
B-52-12502,1.0,Facebook (Mobile App),3046.5666,Facebook
B-52-22838,1.0,Facebook (Mobile App),3048.3432,Facebook
B-52-19380,1.0,Facebook (Mobile App),3049.137,Facebook
B-52-22610,1.0,Facebook (Mobile App),306.7092,Facebook
B-52-16739,2.0,Facebook (Mobile App),3062.3292,Facebook
B-52-15808,1.0,Facebook (Mobile App),3062.367,Facebook
B-52-7334,2.0,Facebook (Mobile App),3062.4048,Facebook
B-52-11894,1.0,Facebook (Mobile App),3062.934,Facebook
B-52-23617,2.0,Facebook (Mobile App),3066.7896,Facebook
B-52-43719,2.0,Facebook (Mobile App),3067.3944,Facebook
B-52-4541,1.0,Facebook (Mobile App),3070.6452,Facebook
B-52-12027,2.0,Facebook (Mobile App),3072.5352,Facebook
B-52-46474,2.0,Facebook (Mobile App),3075.9372,Facebook
B-52-21660,,Facebook (Mobile App),3084.7824,Facebook
B-52-50711,2.0,Facebook (Mobile App),3088.1844,Facebook
B-52-12673,2.0,Facebook (Mobile App),3095.5932,Facebook
B-52-44498,2.0,Facebook (Mobile App),3096.1224,Facebook
B-52-41781,2.0,Facebook (Mobile App),3096.3492,Facebook
B-52-48773,1.0,Facebook (Mobile App),3098.0502,Facebook
B-52-24567,1.0,Facebook (Mobile App),3098.2392,Facebook
B-52-33706,2.0,Facebook (Mobile App),3099.2598,Facebook
B-52-34333,1.0,Facebook (Mobile App),3099.6378,Facebook
B-52-40850,2.0,Facebook (Mobile App),31.374000000000002,Facebook
B-52-18753,2.0,Facebook (Mobile App),31.6008,Facebook
B-52-37981,2.0,Facebook (Mobile App),310.6782,Facebook
B-52-8683,1.0,Facebook (Mobile App),3100.167,Facebook
B-52-20045,2.0,Facebook (Mobile App),3100.923,Facebook
B-52-22249,1.0,Facebook (Mobile App),3101.9814,Facebook
B-52-52212,1.0,Facebook (Mobile App),3102.3216,Facebook
B-52-19931,1.0,Facebook (Mobile App),3106.9332,Facebook
B-52-32927,,Facebook (Mobile App),3109.05,Facebook
B-52-37753,2.0,Facebook (Mobile App),311.1318,Facebook
B-52-43415,2.0,Facebook (Mobile App),311.4342,Facebook
B-52-33383,1.0,Facebook (Mobile App),3115.0602,Facebook
B-52-49362,1.0,Facebook (Mobile App),3115.2870000000003,Facebook
B-52-29070,2.0,Facebook (Mobile App),3115.665,Facebook
B-52-18468,1.0,Facebook (Mobile App),3116.9502,Facebook
B-52-16397,2.0,Facebook (Mobile App),3118.6512,Facebook
B-52-15504,2.0,Facebook (Mobile App),3120.6924,Facebook
B-52-38760,2.0,Facebook (Mobile App),3122.2422,Facebook
B-52-16226,2.0,Facebook (Mobile App),3125.5308,Facebook
B-52-21717,2.0,Facebook (Mobile App),3129.8778,Facebook
B-52-52326,2.0,Facebook (Mobile App),313.8534,Facebook
B-52-29735,1.0,Facebook (Mobile App),3136.2659999999996,Facebook
B-52-23408,2.0,Facebook (Mobile App),3136.3038,Facebook
B-52-6061,1.0,Facebook (Mobile App),3138.4962,Facebook
B-52-49951,2.0,Facebook (Mobile App),3145.527,Facebook
B-52-14934,1.0,Facebook (Mobile App),3147.4548,Facebook
B-52-7201,1.0,Facebook (Mobile App),3147.6816,Facebook
B-52-34827,1.0,Facebook (Mobile App),3147.9840000000004,Facebook
B-52-48146,2.0,Facebook (Mobile App),315.63,Facebook
B-52-49267,2.0,Facebook (Mobile App),315.819,Facebook
B-52-43871,2.0,Facebook (Mobile App),3153.7296,Facebook
B-52-22895,2.0,Facebook (Mobile App),3156.5646,Facebook
B-52-27056,1.0,Facebook (Mobile App),3158.9082,Facebook
B-52-40888,2.0,Facebook (Mobile App),316.2348,Facebook
B-52-15371,2.0,Facebook (Mobile App),3167.2998,Facebook
B-52-42636,2.0,Facebook (Mobile App),317.4066,Facebook
B-52-16131,2.0,Facebook (Mobile App),3171.6846,Facebook
B-52-49134,1.0,Facebook (Mobile App),3174.2172,Facebook
B-52-25916,2.0,Facebook (Mobile App),3175.389,Facebook
B-52-43282,1.0,Facebook (Mobile App),3175.4268,Facebook
B-52-33858,2.0,Facebook (Mobile App),3175.4268,Facebook
B-52-14611,2.0,Facebook (Mobile App),318.465,Facebook
B-52-36138,1.0,Facebook (Mobile App),3180.87,Facebook
B-52-15637,2.0,Facebook (Mobile App),3181.815,Facebook
B-52-6118,,Facebook (Mobile App),3182.4576,Facebook
B-52-3458,1.0,Facebook (Mobile App),3184.9146,Facebook
B-52-28177,2.0,Facebook (Mobile App),319.1832,Facebook
B-52-52478,2.0,Facebook (Mobile App),3190.2822,Facebook
B-52-28633,1.0,Facebook (Mobile App),3191.6808,Facebook
B-52-19969,2.0,Facebook (Mobile App),320.0904,Facebook
B-52-22857,2.0,Facebook (Mobile App),320.6952,Facebook
B-52-627,2.0,Facebook (Mobile App),3201.7356,Facebook
B-52-51642,2.0,Facebook (Mobile App),3206.007,Facebook
B-52-1748,2.0,Facebook (Mobile App),3206.4228,Facebook
B-52-25688,2.0,Facebook (Mobile App),3207.0276,Facebook
B-52-51433,1.0,Facebook (Mobile App),3208.3884,Facebook
B-52-28082,2.0,Facebook (Mobile App),3211.6392,Facebook
B-52-24130,1.0,Facebook (Mobile App),3214.0962,Facebook
B-52-1197,,Facebook (Mobile App),3217.0068,Facebook
B-52-304,1.0,Facebook (Mobile App),3219.993,Facebook
B-52-6973,1.0,Facebook (Mobile App),3227.5908,Facebook
B-52-5662,2.0,Facebook (Mobile App),3228.498,Facebook
B-52-31958,1.0,Facebook (Mobile App),323.4546,Facebook
B-52-35264,2.0,Facebook (Mobile App),3240.405,Facebook
B-52-26942,1.0,Facebook (Mobile App),3248.7966,Facebook
B-52-8132,1.0,Facebook (Mobile App),3251.2158,Facebook
B-52-23465,1.0,Facebook (Mobile App),3252.8790000000004,Facebook
B-52-36822,2.0,Facebook (Mobile App),3254.2776,Facebook
B-52-24928,1.0,Facebook (Mobile App),3258.7758,Facebook
B-52-47139,1.0,Facebook (Mobile App),3262.6314,Facebook
B-52-35834,2.0,Facebook (Mobile App),3270.3048,Facebook
B-52-29127,2.0,Facebook (Mobile App),3271.4766,Facebook
B-52-44726,2.0,Facebook (Mobile App),3275.748,Facebook
B-52-48450,2.0,Facebook (Mobile App),328.7088,Facebook
B-52-4275,2.0,Facebook (Mobile App),328.7466,Facebook
B-52-43795,1.0,Facebook (Mobile App),3280.3974,Facebook
B-52-35549,1.0,Facebook (Mobile App),3286.2186,Facebook
B-52-37183,2.0,Facebook (Mobile App),3287.7306,Facebook
B-52-5567,2.0,Facebook (Mobile App),3287.9952,Facebook
B-52-12654,2.0,Facebook (Mobile App),3296.0088,Facebook
B-52-3515,1.0,Facebook (Mobile App),3299.1084,Facebook
B-52-33820,2.0,Facebook (Mobile App),3302.8884,Facebook
B-52-42693,2.0,Facebook (Mobile App),3306.6684,Facebook
B-52-1292,2.0,Facebook (Mobile App),331.3548,Facebook
B-52-46284,1.0,Facebook (Mobile App),3326.5890000000004,Facebook
B-52-24206,2.0,Facebook (Mobile App),3331.8432,Facebook
B-52-41040,1.0,Facebook (Mobile App),3333.1284,Facebook
B-52-3116,2.0,Facebook (Mobile App),3337.5132,Facebook
B-52-19266,1.0,Facebook (Mobile App),3339.4032,Facebook
B-52-12388,1.0,Facebook (Mobile App),335.5128,Facebook
B-52-44631,2.0,Facebook (Mobile App),335.5128,Facebook
B-52-33839,2.0,Facebook (Mobile App),335.9664,Facebook
B-52-42009,2.0,Facebook (Mobile App),3354.5232,Facebook
B-52-36271,2.0,Facebook (Mobile App),3355.317,Facebook
B-52-13547,2.0,Facebook (Mobile App),336.7602,Facebook
B-52-9063,2.0,Facebook (Mobile App),3360.042,Facebook
B-52-342,1.0,Facebook (Mobile App),337.0626,Facebook
B-52-34941,2.0,Facebook (Mobile App),3375.8424,Facebook
B-52-16587,1.0,Facebook (Mobile App),3377.1276,Facebook
B-52-16321,1.0,Facebook (Mobile App),3382.7598,Facebook
B-52-11457,2.0,Facebook (Mobile App),339.8976,Facebook
B-52-27816,2.0,Facebook (Mobile App),3392.3988,Facebook
B-52-23731,2.0,Facebook (Mobile App),3393.2304,Facebook
B-52-11837,1.0,Facebook (Mobile App),3398.3334,Facebook
B-52-2413,2.0,Facebook (Mobile App),34.4736,Facebook
B-52-9006,2.0,Facebook (Mobile App),34.5492,Facebook
B-52-41496,1.0,Facebook (Mobile App),34.9272,Facebook
B-52-50521,2.0,Facebook (Mobile App),3416.553,Facebook
B-52-19627,2.0,Facebook (Mobile App),342.0522,Facebook
B-52-37677,1.0,Facebook (Mobile App),342.8838,Facebook
B-52-21641,2.0,Facebook (Mobile App),3422.0718,Facebook
B-52-16435,2.0,Facebook (Mobile App),3426.1542,Facebook
B-52-16036,1.0,Facebook (Mobile App),3428.3466,Facebook
B-52-14896,2.0,Facebook (Mobile App),3428.8002,Facebook
B-52-9709,1.0,Facebook (Mobile App),344.54699999999997,Facebook
B-52-41078,1.0,Facebook (Mobile App),3441.6522,Facebook
B-52-2356,2.0,Facebook (Mobile App),3447.36,Facebook
B-52-31730,2.0,Facebook (Mobile App),3455.6382,Facebook
B-52-6631,2.0,Facebook (Mobile App),3456.2808,Facebook
B-52-16967,1.0,Facebook (Mobile App),3464.2188,Facebook
B-52-48469,2.0,Facebook (Mobile App),3466.1466,Facebook
B-52-36670,1.0,Facebook (Mobile App),3473.7822,Facebook
B-52-5928,1.0,Facebook (Mobile App),3475.143,Facebook
B-52-38836,1.0,Facebook (Mobile App),3477.1086,Facebook
B-52-20026,1.0,Facebook (Mobile App),3477.1464,Facebook
B-52-45068,1.0,Facebook (Mobile App),3481.5690000000004,Facebook
B-52-34694,2.0,Facebook (Mobile App),3486.9744,Facebook
B-52-26391,,Facebook (Mobile App),3491.4726,Facebook
B-52-47386,1.0,Facebook (Mobile App),3494.232,Facebook
B-52-28842,2.0,Facebook (Mobile App),3494.3454,Facebook
B-52-49305,2.0,Facebook (Mobile App),3494.6478,Facebook
B-52-23940,2.0,Facebook (Mobile App),3495.6306,Facebook
B-52-38247,2.0,Facebook (Mobile App),3500.9226,Facebook
B-52-44840,1.0,Facebook (Mobile App),3503.3418,Facebook
B-52-15257,1.0,Facebook (Mobile App),3504.0978,Facebook
B-52-8056,1.0,Facebook (Mobile App),3504.5892,Facebook
B-52-15542,2.0,Facebook (Mobile App),351.1242,Facebook
B-52-2166,2.0,Facebook (Mobile App),3517.0254,Facebook
B-52-48355,2.0,Facebook (Mobile App),3518.1216,Facebook
B-52-42864,2.0,Facebook (Mobile App),3518.7642,Facebook
B-52-14250,1.0,Facebook (Mobile App),352.9764,Facebook
B-52-13395,1.0,Facebook (Mobile App),3528.7812,Facebook
B-52-33269,2.0,Facebook (Mobile App),353.5056,Facebook
B-52-48108,2.0,Facebook (Mobile App),3530.52,Facebook
B-52-50863,2.0,Facebook (Mobile App),3535.6986,Facebook
B-52-31445,2.0,Facebook (Mobile App),3541.2929999999997,Facebook
B-52-52649,2.0,Facebook (Mobile App),3545.1864,Facebook
B-52-35625,1.0,Facebook (Mobile App),3545.4509999999996,Facebook
B-52-13072,2.0,Facebook (Mobile App),3547.8324,Facebook
B-52-4028,2.0,Facebook (Mobile App),3551.3856,Facebook
B-52-38475,2.0,Facebook (Mobile App),3554.5986,Facebook
B-52-46588,1.0,Facebook (Mobile App),3558.2652,Facebook
B-52-52250,2.0,Facebook (Mobile App),3560.3064,Facebook
B-52-42465,2.0,Facebook (Mobile App),3561.4782,Facebook
B-52-25384,2.0,Facebook (Mobile App),3573.1206,Facebook
B-52-32870,2.0,Facebook (Mobile App),358.7598,Facebook
B-52-5434,2.0,Facebook (Mobile App),3580.4538,Facebook
B-52-21166,1.0,Facebook (Mobile App),3583.062,Facebook
B-52-15314,2.0,Facebook (Mobile App),3583.2509999999997,Facebook
B-52-33763,1.0,Facebook (Mobile App),3585.5190000000002,Facebook
B-52-6745,2.0,Facebook (Mobile App),3594.8178,Facebook
B-52-48393,1.0,Facebook (Mobile App),3597.2748,Facebook
B-52-5073,2.0,Facebook (Mobile App),3597.6528,Facebook
B-52-11742,1.0,Facebook (Mobile App),3599.9208,Facebook
B-52-3401,,Facebook (Mobile App),36.8172,Facebook
B-52-36708,1.0,Facebook (Mobile App),3602.7936,Facebook
B-52-7296,1.0,Facebook (Mobile App),3603.8520000000003,Facebook
B-52-12312,2.0,Facebook (Mobile App),3607.4808,Facebook
B-52-12996,2.0,Facebook (Mobile App),3611.4120000000003,Facebook
B-52-36119,2.0,Facebook (Mobile App),3614.8518,Facebook
B-52-27607,1.0,Facebook (Mobile App),3623.13,Facebook
B-52-10545,2.0,Facebook (Mobile App),3626.9856,Facebook
B-52-8303,2.0,Facebook (Mobile App),363.7116,Facebook
B-52-43833,2.0,Facebook (Mobile App),3631.4082,Facebook
B-52-51946,2.0,Facebook (Mobile App),3648.078,Facebook
B-52-33877,1.0,Facebook (Mobile App),3649.7034,Facebook
B-52-33554,2.0,Facebook (Mobile App),365.3748,Facebook
B-52-25251,2.0,Facebook (Mobile App),365.5638,Facebook
B-52-4218,2.0,Facebook (Mobile App),3651.7068,Facebook
B-52-2242,2.0,Facebook (Mobile App),366.5088,Facebook
B-52-35131,1.0,Facebook (Mobile App),366.6222,Facebook
B-52-28215,2.0,Facebook (Mobile App),3662.0640000000003,Facebook
B-52-43681,,Facebook (Mobile App),3663.6138,Facebook
B-52-15143,1.0,Facebook (Mobile App),3666.7512,Facebook
B-52-8740,2.0,Facebook (Mobile App),367.2648,Facebook
B-52-18069,1.0,Facebook (Mobile App),3670.5690000000004,Facebook
B-52-30989,2.0,Facebook (Mobile App),3673.782,Facebook
B-52-46436,2.0,Facebook (Mobile App),3674.3868,Facebook
B-52-25365,2.0,Facebook (Mobile App),3684.2526,Facebook
B-52-7353,2.0,Facebook (Mobile App),3688.7886,Facebook
B-52-38323,1.0,Facebook (Mobile App),3690.9054,Facebook
B-52-6726,1.0,Facebook (Mobile App),3694.005,Facebook
B-52-28861,2.0,Facebook (Mobile App),3698.6166,Facebook
B-52-17480,2.0,Facebook (Mobile App),37.3464,Facebook
B-52-22990,2.0,Facebook (Mobile App),370.5534,Facebook
B-52-7258,2.0,Facebook (Mobile App),3705.3072,Facebook
B-52-19228,1.0,Facebook (Mobile App),3706.8192,Facebook
B-52-6536,2.0,Facebook (Mobile App),3707.6508,Facebook
B-52-24111,2.0,Facebook (Mobile App),3709.3896,Facebook
B-52-30723,2.0,Facebook (Mobile App),3714.9462,Facebook
B-52-10165,1.0,Facebook (Mobile App),3717.441,Facebook
B-52-50369,2.0,Facebook (Mobile App),3723.3,Facebook
B-52-6764,2.0,Facebook (Mobile App),3723.5268,Facebook
B-52-741,2.0,Facebook (Mobile App),3724.7364,Facebook
B-52-37012,2.0,Facebook (Mobile App),3728.3652,Facebook
B-52-46626,2.0,Facebook (Mobile App),3729.5748,Facebook
B-52-42845,2.0,Facebook (Mobile App),373.1616,Facebook
B-52-26866,2.0,Facebook (Mobile App),373.8042,Facebook
B-52-44251,2.0,Facebook (Mobile App),373.9176,Facebook
B-52-26619,2.0,Facebook (Mobile App),3732.0696,Facebook
B-52-44574,2.0,Facebook (Mobile App),3732.1452,Facebook
B-52-1596,,Facebook (Mobile App),3738.3066,Facebook
B-52-41610,2.0,Facebook (Mobile App),3740.6124,Facebook
B-52-34656,2.0,Facebook (Mobile App),3743.8632,Facebook
B-52-31559,2.0,Facebook (Mobile App),3749.949,Facebook
B-52-28272,2.0,Facebook (Mobile App),3753.54,Facebook
B-52-7999,1.0,Facebook (Mobile App),3762.801,Facebook
B-52-43339,2.0,Facebook (Mobile App),3772.0998,Facebook
B-52-20615,2.0,Facebook (Mobile App),3776.8626,Facebook
B-52-33364,2.0,Facebook (Mobile App),3777.165,Facebook
B-52-36309,1.0,Facebook (Mobile App),3779.9244,Facebook
B-52-8018,2.0,Facebook (Mobile App),378.945,Facebook
B-52-52535,1.0,Facebook (Mobile App),3781.3986,Facebook
B-52-6878,1.0,Facebook (Mobile App),3783.591,Facebook
B-52-36480,1.0,Facebook (Mobile App),3787.3709999999996,Facebook
B-52-50407,2.0,Facebook (Mobile App),3793.0409999999997,Facebook
B-52-5947,2.0,Facebook (Mobile App),3795.1956,Facebook
B-52-21223,2.0,Facebook (Mobile App),3796.3674,Facebook
B-52-46702,2.0,Facebook (Mobile App),380.457,Facebook
B-52-18867,1.0,Facebook (Mobile App),380.6082,Facebook
B-52-9690,1.0,Facebook (Mobile App),3804.6834,Facebook
B-52-24168,1.0,Facebook (Mobile App),3806.6490000000003,Facebook
B-52-35986,1.0,Facebook (Mobile App),3815.8722,Facebook
B-52-48640,2.0,Facebook (Mobile App),3816.7038,Facebook
B-52-42769,1.0,Facebook (Mobile App),3817.4598,Facebook
B-52-380,1.0,Facebook (Mobile App),3818.367,Facebook
B-52-46113,2.0,Facebook (Mobile App),3819.9546,Facebook
B-52-11590,2.0,Facebook (Mobile App),3820.1814,Facebook
B-52-7277,2.0,Facebook (Mobile App),3821.1642,Facebook
B-52-6384,2.0,Facebook (Mobile App),3832.5042,Facebook
B-52-20558,2.0,Facebook (Mobile App),3834.5076,Facebook
B-52-44593,2.0,Facebook (Mobile App),384.7284,Facebook
B-52-11001,2.0,Facebook (Mobile App),3844.7892,Facebook
B-52-43263,2.0,Facebook (Mobile App),385.7112,Facebook
B-52-32376,1.0,Facebook (Mobile App),3854.8062,Facebook
B-52-27721,2.0,Facebook (Mobile App),3857.1498,Facebook
B-52-37240,1.0,Facebook (Mobile App),3857.49,Facebook
B-52-11571,1.0,Facebook (Mobile App),3858.2459999999996,Facebook
B-52-5738,1.0,Facebook (Mobile App),3858.813,Facebook
B-52-21356,2.0,Facebook (Mobile App),3862.4796,Facebook
B-52-42085,1.0,Facebook (Mobile App),3864.7098,Facebook
B-52-2299,2.0,Facebook (Mobile App),3865.8059999999996,Facebook
